steamid	appid	playtime_forever
76561197960265980	12840	249
76561197960265980	12220	456
76561197960265988	10	304
76561197960265980	42700	315
76561197960265980	42710	762
76561197960265980	9930	871
76561197960265980	71270	269
76561197960265980	730	170
76561197960265988	240	11616
76561197960265988	220	116
76561197960265988	730	255
76561197960266137	10	99
76561197960266137	240	3748
76561197960266137	4000	84
76561197960266137	12840	1704
76561197960266137	550	104
76561197960266137	34030	189
76561197960266137	8930	818
76561197960266137	35450	87
76561197960266137	730	393
76561197960266137	203140	624
76561197960266137	220260	210
76561197960266137	227300	71
76561197960266137	8870	741
76561197960266137	231430	111
76561197960266137	214950	892
76561197960266137	239820	782
76561197960266137	245620	85
76561197960268548	240	173
76561197960268548	500	1521
76561197960268548	17460	4061
76561197960268548	22330	4987
76561197960268548	12810	1378
76561197960268548	33250	465
76561197960268548	550	86
76561197960268548	24980	10610
76561197960268548	46600	194
76561197960268548	24400	3260
76561197960268548	24410	1072
76561197960268548	42650	536
76561197960268548	8930	12380
76561197960268548	8980	430
76561197960268548	42910	190
76561197960268548	20920	810
76561197960268548	72850	7362
76561197960268548	24480	3074
76561197960268548	102500	1567
76561197960268548	207170	143
76561197960268548	203630	1439
76561197960268548	207250	120
76561197960268548	212010	69
76561197960268548	205190	1126
76561197960268548	212680	121
76561197960268548	200710	375
76561197960268548	200510	1385
76561197960268548	211160	178
76561197960268548	225260	304
76561197960268548	228260	1899
76561197960268548	215530	1047
76561197960268548	210770	221
76561197960268548	288370	111
76561197960268548	570	1947
76561197960268548	226320	340
76561197960268548	245550	76
76561197960268484	10	136
76561197960268484	240	440
76561197960268484	13210	320
76561197960268484	11440	62
76561197960268484	11500	67
76561197960268484	12750	74
76561197960268484	12800	133
76561197960268484	12840	1550
76561197960268245	500	188
76561197960268245	620	521
76561197960267829	240	88
76561197960267829	4570	105
76561197960267829	4580	3366
76561197960267829	17460	2349
76561197960267829	15620	1847
76561197960267829	10100	119
76561197960267829	41500	4863
76561197960267829	22370	1682
76561197960267829	24980	2704
76561197960267829	20570	709
76561197960267829	47810	4705
76561197960267829	22380	5221
76561197960267829	200710	215
76561197960267829	440	20334
76561197960267641	10	8017
76561197960267641	20	1479
76561197960267641	30	1949
76561197960267641	40	92
76561197960267641	50	1877
76561197960267641	60	1882
76561197960267641	70	1883
76561197960267641	130	91
76561197960267641	240	33782
76561197960267641	300	1754
76561197960267641	320	1878
76561197960267641	340	91
76561197960267641	220	2031
76561197960267641	4000	1865
76561197960267641	7940	2177
76561197960267641	15100	1280
76561197960267641	17470	92
76561197960267641	24740	1282
76561197960267641	4560	93
76561197960267641	9340	93
76561197960267641	20540	92
76561197960267641	228200	1887
76561197960267641	41000	187
76561197960267641	33230	4653
76561197960267641	17410	1260
76561197960267641	8980	64
76561197960267641	21100	91
76561197960267641	48190	1881
76561197960267641	93200	186
76561197960267641	22650	1990
76561197960267641	201870	1285
76561197960267641	9200	1941
76561197960267641	207610	495
76561197960267641	108800	208
76561197960267641	204100	63
76561197960267641	108710	1804
76561197960267641	202750	1612
76561197960267641	35140	93
76561197960267641	80	1281
76561197960267641	100	1264
76561197960267641	730	3110
76561197960267641	202170	2208
76561197960267641	203140	2000
76561197960267641	205930	1231
76561197960267641	226700	3040
76561197960267641	237630	97
76561197960267641	47790	2646
76561197960267641	47830	2036
76561197960267641	107410	65
76561197960267641	233130	425
76561197960267641	255520	63
76561197960267641	221380	1024
76561197960267641	550	312
76561197960267641	7670	93
76561197960267641	8850	93
76561197960267641	8870	93
76561197960267641	440	1324
76561197960267641	570	3935
76561197960267641	630	1684
76561197960267641	41010	187
76561197960267641	90530	64
76561197960267641	223390	64
76561197960267641	259080	91
76561197960265767	70	485
76561197960265767	220	20951
76561197960265767	240	428
76561197960265767	320	3829
76561197960265767	360	411
76561197960265767	400	179
76561197960265767	420	434
76561197960265767	500	22290
76561197960265767	550	158921
76561197960265767	620	1691
76561197960265767	211	50415
76561197960265767	440	148
76561197960265763	10	63774
76561197960265763	70	4628
76561197960265763	80	27763
76561197960265763	240	109719
76561197960265792	360	1307
76561197960265792	500	111
76561197960265763	220	5374
76561197960265792	550	314
76561197960265763	320	363
76561197960265763	4000	468
76561197960265763	12140	172
76561197960265763	550	5709
76561197960265763	4920	270
76561197960265764	10	85736
76561197960265764	240	97361
76561197960265764	12210	81
76561197960265764	550	1401
76561197960265764	18820	232
76561197960265763	12220	168
76561197960265764	33930	165
76561197960265763	42120	411
76561197960265764	620	126
76561197960265764	55150	684
76561197960265764	21100	117
76561197960265763	57900	126
76561197960265763	72850	446
76561197960265763	24240	94
76561197960265763	110800	1916
76561197960265763	3330	74
76561197960265763	3480	318
76561197960265763	3590	200
76561197960265764	72850	1130
76561197960265764	115320	619
76561197960265764	730	145531
76561197960265763	730	108510
76561197960265764	48000	85
76561197960265763	200260	81
76561197960265763	208500	171
76561197960265763	49520	171
76561197960265763	200710	877
76561197960265764	220160	292
76561197960265764	44350	427
76561197960265764	43160	176
76561197960265763	223470	291
76561197960265764	252490	29725
76561197960265764	107410	83
76561197960265763	208480	149
76561197960265763	220240	867
76561197960265764	263440	125
76561197960265764	266840	88
76561197960265764	221100	184
76561197960265764	213670	92
76561197960265764	246620	92
76561197960265764	440	95
76561197960265764	570	1123
76561197960265763	226700	127
76561197960265763	227300	1035
76561197960265763	238960	1222
76561197960265763	227100	65
76561197960265763	8870	738
76561197960265763	216250	758
76561197960265763	221380	150
76561197960265763	220050	196
76561197960265763	233450	70
76561197960265763	220160	211
76561197960265763	234190	62
76561197960265763	224760	154
76561197960265763	219740	87
76561197960265763	215530	1015
76561197960265763	209160	337
76561197960265763	206420	1159
76561197960265763	242760	94
76561197960266193	10	29982
76561197960266193	240	329
76561197960266193	20510	1028
76561197960266193	500	4554
76561197960266193	550	7249
76561197960266193	40000	194
76561197960266193	43110	791
76561197960266193	233250	62
76561197960265763	221680	146
76561197960265763	237630	62
76561197960265763	252490	2110
76561197960265763	252530	178
76561197960265763	241540	1746
76561197960266044	240	69
76561197960266044	300	1617
76561197960265763	261030	91
76561197960265763	238430	371
76561197960265763	211820	1138
76561197960265763	221100	2796
76561197960265763	224480	143
76561197960265763	265930	169
76561197960265763	246620	239
76561197960265763	304930	138
76561197960266044	4560	392
76561197960265763	440	559
76561197960266044	9340	1076
76561197960265763	570	4696
76561197960265763	17500	219
76561197960265763	17520	227
76561197960265763	223710	252
76561197960266044	15320	921
76561197960266044	2820	189
76561197960266044	22100	654
76561197960266044	12210	693
76561197960266044	10500	439
76561197960266044	20540	6304
76561197960266044	33910	1124
76561197960266044	12830	336
76561197960266044	24860	136
76561197960266044	550	250
76561197960266044	45300	176
76561197960266044	24960	12810
76561197960266044	48700	69
76561197960266044	20820	83
76561197960266044	47790	473
76561197960266044	47830	635
76561197960266044	49400	188
76561197960266044	33930	2361
76561197960266044	219540	61
76561197960266044	40990	899
76561197960266044	50130	1160
76561197960266044	42120	267
76561197960266044	62100	117
76561197960266044	31280	155
76561197960266044	42910	499
76561197960266044	63950	724
76561197960266044	44340	586
76561197960266044	61010	1118
76561197960266044	48720	88
76561197960266044	35450	1714
76561197960266044	57690	561
76561197960266044	55150	194
76561197960266044	65730	498
76561197960266044	9200	386
76561197960266044	72850	953
76561197960266044	55230	719
76561197960266044	201310	155
76561197960266044	22380	392
76561197960266044	57740	360
76561197960266044	203850	164
76561197960266044	63380	565
76561197960266044	91330	71
76561197960266044	204100	894
76561197960266044	50300	924
76561197960266044	212630	191
76561197960266044	730	150
76561197960266044	200510	634
76561197960266044	49520	536
76561197960266044	200710	216
76561197960266044	219640	531
76561197960266044	221020	236
76561197960266044	220240	3962
76561197960266044	209950	262
76561197960266044	227580	85
76561197960266044	227300	554
76561197960266044	99910	197
76561197960266044	236390	1780
76561197960266044	227100	421
76561197960266044	203160	296
76561197960266044	107410	10479
76561197960266044	233860	120
76561197960266044	220200	103
76561197960266044	58610	255
76561197960266044	239030	240
76561197960266044	2870	1468
76561197960266044	220260	553
76561197960266044	211820	681
76561197960266044	221100	168
76561197960266044	440	60
76561197960266044	17570	76
76561197960266044	17700	1068
76561197960266044	39120	14071
76561197960266102	240	1859
76561197960266198	10	519
76561197960266010	24790	581
76561197960266010	8190	526
76561197960266198	240	62
76561197960266010	50130	969
76561197960266010	38600	952
76561197960266010	40800	348
76561197960266010	92300	883
76561197960266198	2200	197
76561197960266010	47890	1270
76561197960266198	13210	490
76561197960266198	32310	136
76561197960266198	400	249
76561197960266010	105600	2301
76561197960266198	32360	378
76561197960266010	111800	901
76561197960266198	32460	165
76561197960266010	24240	396
76561197960266198	31280	1024
76561197960266010	113200	933
76561197960266198	620	859
76561197960266198	39140	18864
76561197960266198	237740	494
76561197960266010	108710	190
76561197960266010	212680	966
76561197960266010	41070	243
76561197960266010	42910	242
76561197960266010	218060	966
76561197960266010	220	74
76561197960266010	240	1160
76561197960266010	550	1607
76561197960266010	620	1044
76561197960266010	730	1370
76561197960266010	203770	167
76561197960266010	203140	1783
76561197960266010	233720	908
76561197960266010	216250	483
76561197960266010	237110	1229
76561197960266010	570	58336
76561197960268758	4570	704
76561197960268758	9310	100
76561197960268758	400	102
76561197960268758	7940	1461
76561197960268758	12900	171
76561197960268758	13210	80
76561197960268758	19900	110
76561197960268758	500	511
76561197960268758	1250	479
76561197960267942	32360	321
76561197960267942	50130	1100
76561197960267942	8930	296
76561197960267942	42700	340
76561197960268758	33900	135
76561197960267942	620	1032
76561197960267942	58570	611
76561197960267942	57900	554
76561197960267942	28050	3576
76561197960267942	42680	388
76561197960268758	550	357
76561197960268758	12830	105
76561197960268758	24860	206
76561197960267942	203830	873
76561197960268758	8980	12962
76561197960268758	10180	253
76561197960267942	207690	76
76561197960267942	50300	66
76561197960268758	12710	1005
76561197960268758	10680	234
76561197960268758	40100	2090
76561197960268758	15620	124
76561197960268758	24960	1064
76561197960268758	35140	833
76561197960268758	49600	130
76561197960268758	33930	15338
76561197960267942	205100	1141
76561197960267942	200510	766
76561197960268758	31280	2904
76561197960268758	70100	189
76561197960267942	221830	527
76561197960268758	22380	142
76561197960268758	2450	18597
76561197960267942	221810	403
76561197960267942	203160	1592
76561197960267942	8870	2207
76561197960268758	63200	110
76561197960268758	55040	67
76561197960267942	232790	253
76561197960267942	233470	290
76561197960268758	620	527
76561197960267942	115110	866
76561197960268758	72200	1786
76561197960267942	222730	99
76561197960267942	232810	162
76561197960267942	231160	136
76561197960268758	97000	262
76561197960267942	255300	176
76561197960268758	28050	104
76561197960267942	262940	791
76561197960267942	264520	1037
76561197960268758	9420	1285
76561197960268758	55230	3235
76561197960268277	10	69
76561197960268758	42680	128
76561197960268758	102600	396
76561197960268758	49520	28459
76561197960268758	215280	92
76561197960268758	205190	9495
76561197960268758	91600	1152
76561197960268758	220240	401
76561197960268758	201790	839
76561197960268758	231140	220
76561197960268758	17080	590
76561197960268758	230410	82
76561197960268758	107410	9275
76561197960268758	8870	636
